,주소,상세주소,지역코드,대분류,중분류,소분류,콘텐츠ID,콘텐츠타입ID,등록일,행사 종료,행사 시작,firstimage,firstimage2,mapx,mapy,mlevel,수정일,조회수,시군구코드,전화번호,제목
314,서울특별시 강남구 논현로175길 49,(신사동),1,A02,A0207,A02070200,2732131,15,20210809092851,20210814,20210813,http://tong.visitkorea.or.kr/cms/resource/30/2732130_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2732130_image2_1.jpg,127.0260151081,37.5244072161,6,20210809114204,0,1,010-3822-4178,제1회 같음 예술제 '뉴 스타 뮤지션'
315,서울특별시 강남구 영동대로 513,(삼성동),1,A02,A0207,A02070200,2732352,15,20210809141735,20220506,20220502,http://tong.visitkorea.or.kr/cms/resource/49/2732349_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2732349_image2_1.jpg,127.0594429796,37.5117148467,6,20210812095935,0,1,02-6000-8189,제15차 세계산림총회
316,통영 도남관광지,경상남도 통영시 도남동 642-4,36,A02,A0207,A02070200,2728529,15,20210729091543,20210808,20210806,http://tong.visitkorea.or.kr/cms/resource/28/2728528_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2728528_image2_1.jpg,128.4334856538,34.8257123112,6,20210803101144,0,17,055-650-0562,제2회 섬의 날
317,제주특별자치도 제주시 조천읍 남조로 2023,(조천읍),39,A02,A0207,A02070200,732450,15,20090511133046,20210531,20210514,,,126.6584403292,33.4501574363,6,20210524133341,17336,4,제주돌문화공원 064-710-7731,제주 설문대할망 페스티벌
318,온라인개최,,39,A02,A0207,A02070200,141736,15,20070409000000,20210408,20210406,http://tong.visitkorea.or.kr/cms/resource/89/2539389_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/2539389_image2_1.JPG,126.7363323235,33.3830799862,6,20210518131744,111468,3,064-760-3946,제주 유채꽃축제
319,제주특별자치도 제주시 한림읍 한림로 300,,39,A02,A0207,A02070200,2549876,15,20180604144114,20210620,20210522,http://tong.visitkorea.or.kr/cms/resource/29/2717729_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2717729_image2_1.JPG,126.2397419496,33.3902018773,6,20210521093627,1109,4,064-796-0001,제주 한림공원 부겐빌레아 축제
320,제주특별자치도 서귀포시 표선면 돈오름로 170,,39,A02,A0207,A02070200,2444532,15,20161201170341,20211231,20210101,http://tong.visitkorea.or.kr/cms/resource/21/2582021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2582021_image2_1.jpg,126.8147712030,33.3291149802,6,20210217103514,55857,3,064-787-7362~3,"제주 허브동산 ""별빛놀이"" 2021"
321,제주특별자치도 제주시 동광로 90,(이도이동),39,A02,A0207,A02070200,140820,15,20050711000000,20210815,20210808,http://tong.visitkorea.or.kr/cms/resource/76/2715176_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/76/2715176_image2_1.png,126.5377440121,33.5048855642,6,20210607090905,17223,3,064-722-8704,제주국제관악제
322,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,39,A02,A0207,A02070200,2728613,15,20210729111334,20210907,20210730,http://tong.visitkorea.or.kr/cms/resource/12/2728612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2728612_image2_1.jpg,126.8430383774,33.3213690665,6,20210813091355,0,3,02-1522-2089,제주민속촌 귀몽아일랜드
323,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,39,A02,A0207,A02070200,1794537,15,20130207144618,20210214,20210211,http://tong.visitkorea.or.kr/cms/resource/62/2589362_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2589362_image2_1.jpg,126.8418190282,33.3218273297,6,20210517161443,18233,3,064-787-4501,제주민속촌 설맞이 민속체험행사
324,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,39,A02,A0207,A02070200,2659969,15,20200615150508,20210630,20210607,http://tong.visitkorea.or.kr/cms/resource/98/2720898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2720898_image2_1.jpg,126.8431022619,33.3213162956,,20210614135559,0,3,064)787-4501,제주민속촌 수국축제
325,제주특별자치도 제주시 한경면 녹차분재로 462,,39,A02,A0207,A02070200,2611083,15,20190715101019,20210829,20210724,http://tong.visitkorea.or.kr/cms/resource/88/2732488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2732488_image2_1.jpg,126.2736712376,33.3146635422,6,20210810133727,0,4,064-772-7777,제주유리의성 별빛축제 야간개장
326,제주특별자치도 서귀포시 중문관광로 224,(중문동),39,A02,A0208,A02080600,2512358,15,20171024134844,20210606,20210603,http://tong.visitkorea.or.kr/cms/resource/11/2708311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2708311_image2_1.jpg,126.4244958917,33.2412740186,6,20210308112624,1143,3,064-711-1002,제주카페스타 (JEJU CAFESTA)
327,제주특별자치도 서귀포시 표선면 민속해안로 537,,39,A02,A0207,A02070200,1019654,15,20100512133053,20210909,20210906,http://tong.visitkorea.or.kr/cms/resource/01/2718501_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2718501_image2_1.jpg,126.8447465590,33.3215135225,6,20210526161853,28422,3,02-3019-5853~6,제주해비치아트페스티벌
328,충청북도 제천시 의병대로12길 14-1,(명동),33,A02,A0207,A02070200,572668,15,20080611160425,20210817,20210812,http://tong.visitkorea.or.kr/cms/resource/61/2727461_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2727461_image2_1.jpg,128.2063056198,37.1370097654,6,20210727104415,41932,7,043-646-2242,제천국제음악영화제
329,온라인개최,,8,A02,A0207,A02070200,2709960,15,20210316171340,20210411,20210401,http://tong.visitkorea.or.kr/cms/resource/59/2709959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2709959_image2_1.jpg,127.2984771905,36.6046016278,6,20210408101559,0,1,044-301-5052,조치원봄꽃축제
330,서울특별시 종로구 종로 157,,1,A02,A0207,A02070200,141759,15,20070416000000,20210502,20210502,http://tong.visitkorea.or.kr/cms/resource/28/935328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/935328_image3_1.jpg,126.9944471257,37.5742897425,6,20210520155959,32402,23,02-3210-4803,종묘대제
331,강원도 강릉시 주문진읍 해안로 1730,,32,A02,A0208,A02081300,2494459,15,20170530153902,20211231,20210101,http://tong.visitkorea.or.kr/cms/resource/47/2703947_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2703947_image2_1.jpg,128.8285935985,37.8895291758,6,20210115153055,17553,1,1522-8905,주문진 음악불꽃크루즈 2021
332,온라인개최,,38,A02,A0207,A02070200,506909,15,20080307162911,20210429,20210427,http://tong.visitkorea.or.kr/cms/resource/39/2689839_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/39/2689839_image2_1.png,126.3489392759,34.4227524921,6,20210419170217,107726,21,061-540-3407,진도신비의바닷길 온라인 축제
333,전라남도 진도군 진도읍 진도대로 7197,,38,A02,A0207,A02070200,1569301,15,20120316092758,20211231,20210301,http://tong.visitkorea.or.kr/cms/resource/26/2726726_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/2726726_image2_1.JPG,126.2698698980,34.4795198452,6,20210722163809,5807,21,061-544-8978,진도토요민속여행 상설공연
334,온라인개최,,37,A02,A0207,A02070200,1560561,15,20120228164019,20210312,20210308,http://tong.visitkorea.or.kr/cms/resource/86/2707486_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2707486_image2_1.jpg,127.3889108687,35.9838408705,6,20210302150750,23419,14,063-430-2391~3 / 063-430-8384,진안고원 운장산 고로쇠축제
335,경상남도 진주시 남강로 626,(본성동),36,A02,A0207,A02070200,557467,15,20080509173510,20210505,20210501,http://tong.visitkorea.or.kr/cms/resource/82/2594882_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2594882_image2_1.jpg,128.0802485914,35.1904345642,6,20210503113016,43124,13,055-746-5081,진주 논개제
336,경상남도 진주시 남강로 626,(본성동),36,A02,A0208,A02081300,2446039,15,20161206100234,20210731,20210403,http://tong.visitkorea.or.kr/cms/resource/49/2614349_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2614349_image3_1.jpg,128.0802485914,35.1904345642,6,20210721163634,8927,13,문화예술과 055-749-5312,진주 무형문화재 토요상설공연
337,서울특별시 종로구 율곡로,(세종로),1,A02,A0207,A02070200,1291408,15,20110530153739,20210620,20210429,http://tong.visitkorea.or.kr/cms/resource/08/2714508_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2714508_image2_1.jpg,126.9913388341,37.5828248057,6,20210504164714,700585,23,02-3210-3503,창덕궁 달빛기행
338,경상남도 창원시 의창구 중앙대로 181,,36,A02,A0207,A02070200,992456,15,20100406095412,20210430,20210403,http://tong.visitkorea.or.kr/cms/resource/53/2717453_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2717453_image2_1.jpg,128.6869944309,35.2300938039,6,20210517161938,21149,16,055-267-5599,창원 고향의 봄 예술제
339,충청남도 천안시 동남구 삼룡동 306-1,,34,A02,A0207,A02070200,506935,15,20080307170414,20211003,20210929,http://tong.visitkorea.or.kr/cms/resource/53/2689853_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/53/2689853_image2_1.png,127.1671896816,36.7822983153,6,20210115105308,123748,12,041-900-7392,천안흥타령춤축제 [Cheonan World Dance Festival] 2021
340,서울특별시 송파구 올림픽로 424,(방이동),1,A02,A0207,A02070200,2412052,15,20160907153000,20211030,20211030,http://tong.visitkorea.or.kr/cms/resource/93/2733393_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/93/2733393_image2_1.png,127.1229758237,37.5209871362,6,20210812092943,12738,18,02-780-3939,청년의 날 2021
341,경상북도 청도군 화양읍 이슬미로 272-23,,35,A02,A0207,A02070200,2646267,15,20200131103046,20211130,20210120,http://tong.visitkorea.or.kr/cms/resource/15/2720415_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/15/2720415_image2_1.JPG,128.7182098166,35.6841432611,6,20210609143408,0,20,054-372-5050,청도 프로방스 빛축제
342,대구광역시 달서구 공원순환로 201,(성당동),4,A02,A0207,A02070200,2491235,15,20170427112052,20210807,20210807,http://tong.visitkorea.or.kr/cms/resource/25/2491225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2491225_image2_1.jpg,128.5594887553,35.8451165839,6,20210722142116,5744,2,053-651-5028,청소년 무대 예술 페스티벌
343,충청북도 청주시 청원구 오창읍 미래지로 99,,33,A02,A0207,A02070200,613316,15,20080821145016,20211011,20211001,http://tong.visitkorea.or.kr/cms/resource/78/2724478_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2724478_image2_1.jpg,127.4073833117,36.7332499090,6,20210707093722,75670,10,043-201-0252,청원생명축제
344,충청북도 청주시 청원구 상당로 314,(내덕동),33,A02,A0207,A02070200,2671139,15,20200907144742,20211017,20210908,http://tong.visitkorea.or.kr/cms/resource/35/2671135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2671135_image2_1.jpg,127.4923972539,36.6562491662,6,20210719094025,0,10,070-7777-7636,청주공예비엔날레
345,충청북도 청주시 상당구 성안로,(남문로2가),33,A02,A0207,A02070200,2503230,15,20170816144608,20211009,20211008,http://tong.visitkorea.or.kr/cms/resource/62/2705062_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2705062_image2_1.jpg,127.4887982220,36.6329017813,6,20210618112806,26510,10,043-219-1015 / 043-219-1131,청주문화재야행
346,강원 춘천시 삼천동 200-9,,32,A02,A0207,A02070200,1230074,15,20110317102000,20211231,20210501,http://tong.visitkorea.or.kr/cms/resource/96/2725096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2725096_image2_1.jpg,,,,20210712093529,115719,13,033-254-4347,춘천 막국수닭갈비축제
347,강원도 춘천시 서면 박사로 854,,32,A02,A0207,A02070200,293131,15,20060418141529,20210523,20210505,http://tong.visitkorea.or.kr/cms/resource/34/2621034_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2621034_image2_1.jpg,127.6918410158,37.8930320971,6,20210518171536,15567,13,033-245-6000,춘천 애니타운 페스티벌 (CAF)
348,강원도 춘천시 서면 박사로 854,,32,A02,A0207,A02070200,2505812,15,20170907135328,20210620,20210605,http://tong.visitkorea.or.kr/cms/resource/11/2719511_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2719511_image2_1.jpg,127.6918410158,37.8930320971,6,20210603103858,9567,13,033-245-6770,춘천 토이 페스티벌
349,강원도 춘천시 춘천로281번길 15,"(후평동,크로바아파트)",32,A02,A0207,A02070200,2722473,15,20210622104554,20210821,20210713,http://tong.visitkorea.or.kr/cms/resource/70/2722470_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/70/2722470_image2_1.png,127.7430200289,37.8815871604,,20210622104554,0,13,033-251-0545,춘천공연예술제
350,강원도 춘천시 서부대성로 71,(옥천동),32,A02,A0207,A02070200,1809861,15,20130507135124,20211030,20210706,http://tong.visitkorea.or.kr/cms/resource/06/2726006_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2726006_image2_1.jpg,127.7312071874,37.8825368301,6,20210729113635,19441,13,033-241-4345,춘천연극제
351,강원도 춘천시 영서로 3017,(사농동),32,A02,A0207,A02070200,573459,15,20080612152156,20211223,20210529,,,127.7202320249,37.9216376309,6,20210609090540,21785,13,033-242-8452,춘천인형극제
352,충청남도 청양군 정산면 천장호길 175-11,,34,A02,A0207,A02070200,917493,15,20100108172456,20210221,20201224,http://tong.visitkorea.or.kr/cms/resource/16/2704316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2704316_image2_1.jpg,126.9160529131,36.4094728367,6,20210517162327,278424,13,041-942-0797~8,칠갑산얼음분수축제 2021
353,온라인개최,,6,A02,A0207,A02070200,2702333,15,20201229160308,20210101,20201231,http://tong.visitkorea.or.kr/cms/resource/32/2702332_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2702332_image2_1.jpg,,,,20210517162051,0,16,,카운트다운 부산 - 바다 위로 희망 2021
354,온라인개최,,1,A02,A0207,A02070200,2630385,15,20191024173736,20210228,20210114,http://tong.visitkorea.or.kr/cms/resource/31/2696931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2696931_image2_1.jpg,126.9848758397,37.5720426096,6,20201218144800,0,23,02-550-2533,코리아그랜드세일 2021
355,온라인개최,(삼도이동),39,A02,A0207,A02070200,870307,15,20091119102026,20210203,20210202,http://tong.visitkorea.or.kr/cms/resource/10/2706610_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/10/2706610_image2_1.png,126.5215257854,33.5133454804,6,20210517161533,24871,4,064-758-0332,탐라국입춘굿놀이 2021
356,제주특별자치도 제주시 동광로 51,(이도일동),39,A02,A0207,A02070200,140930,15,20051011000000,20211010,20211006,http://tong.visitkorea.or.kr/cms/resource/16/2728016_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/16/2728016_image2_1.PNG,126.5340304840,33.5032134683,6,20210727181740,36066,4,064-753-3287,탐라문화제
357,충청남도 태안군 남면 마검포길 200,,34,A02,A0207,A02070200,1926835,15,20140619132213,20211231,20210101,http://tong.visitkorea.or.kr/cms/resource/15/2445115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2445115_image2_1.jpg,126.2998807800,36.6151330244,6,20210217103106,358975,14,041-675-9200,태안 빛축제 2021
358,충청남도 태안군 안면읍 꽃지해안로 400,,34,A02,A0207,A02070200,1556203,15,20120220141922,20210510,20210409,http://tong.visitkorea.or.kr/cms/resource/37/2708837_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2708837_image2_1.jpg,126.3367804299,36.5011023351,6,20210413091916,564948,14,041-675-5533,태안 세계튤립꽃박람회
359,충청남도 태안군 남면 마검포길 200,,34,A02,A0207,A02070200,2536676,15,20180220175544,20210420,20210401,http://tong.visitkorea.or.kr/cms/resource/52/2709552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2709552_image2_1.jpg,126.2998807800,36.6151330244,6,20210319135257,6348,14,041-675-9200,태안 수선화&루피너스 꽃 박람회
360,충청남도 태안군 남면 마검포길 200,,34,A02,A0207,A02070200,2723011,15,20210623152228,20210930,20210714,http://tong.visitkorea.or.kr/cms/resource/04/2725704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2725704_image2_1.jpg,126.3009584253,36.6164717773,6,20210714112214,0,14,041-675-9200,태안꽃정원 #여름-가을꽃
361,울산광역시 중구 태화강국가정원길 107,(태화동),7,A02,A0207,A02070200,2610469,15,20190710143312,20211018,20211015,http://tong.visitkorea.or.kr/cms/resource/22/2726622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2726622_image2_1.jpg,129.2871025957,35.5519493066,6,20210722172617,0,2,052-270-9304,태화강공연축제 나드리
362,울산광역시 남구 북부순환도로 17,(무거동),7,A02,A0207,A02070200,1814140,15,20130529103051,20211031,20211014,http://tong.visitkorea.or.kr/cms/resource/46/2731746_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/2731746_image2_1.JPG,129.2653794980,35.5517322564,6,20210806150248,10955,2,052-220-0611,태화강국제설치미술제
363,서울특별시 서초구 남부순환로 2364,(서초동),1,A02,A0208,A02080100,698886,15,20090224161436,20211218,20210109,http://tong.visitkorea.or.kr/cms/resource/00/2361000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2361000_image3_1.jpg,127.0097651306,37.4776567975,6,20210323112412,77030,15,02-580-3300,토요명품공연
364,경상남도 통영시 큰발개1길 38,(도남동),36,A02,A0207,A02070200,141319,15,20061023000000,20210404,20210326,,,128.4400711845,34.8259957306,6,20210329163539,34788,17,055-650-0400,통영 국제음악제
365,경상남도 통영시 남망공원길 29,경남 통영시 중앙동 68-7,36,A02,A0207,A02070200,1824778,15,20130702093611,20210718,20210709,http://tong.visitkorea.or.kr/cms/resource/35/2720835_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/2720835_image2_1.JPG,128.4240026354,34.8451571899,6,20210614111706,10442,17,055-645-6379,통영연극예술축제
366,서울특별시 중구 을지로 281,(을지로7가),1,A02,A0208,A02081300,2724170,15,20210702174333,20210822,20200925,,,127.0099486810,37.5675991318,6,20210702174333,0,24,,팀랩: 라이프
367,경기도 파주시 법원읍 초리골길 138-9,,31,A02,A0207,A02070200,2704311,15,20210119105734,20210214,20210104,http://tong.visitkorea.or.kr/cms/resource/06/2704306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2704306_image2_1.jpg,126.8906847990,37.8522416263,6,20210119105734,0,27,031-958-8880,파주 눈내리는 초리골 축제 2021
368,경기도 파주시 광탄면 마장리 421-1,,31,A02,A0207,A02070200,2704322,15,20210119132004,20210228,20201222,http://tong.visitkorea.or.kr/cms/resource/18/2704318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2704318_image2_1.jpg,126.8799157350,37.7761447494,6,20210119132004,0,27,031-962-6321 / 031-948-3933,파주 마장계곡 송어축제 2021
369,경기도 파주시 광탄면 부흥로 194-42,,31,A02,A0207,A02070200,1457787,15,20111128133426,20210214,20210101,http://tong.visitkorea.or.kr/cms/resource/28/2705828_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2705828_image2_1.jpg,126.8678189133,37.8009083125,6,20210209141755,148078,27,1522-1531,파주송어축제 2021
370,온라인개최,(문발동),31,A02,A0207,A02070200,140908,15,20050916000000,20210509,20210505,http://tong.visitkorea.or.kr/cms/resource/08/2599308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2599308_image2_1.jpg,126.6866936546,37.7086519413,6,20210405154954,65799,27,031-955-0062,파주출판도시 어린이책잔치
371,서울특별시 종로구 대학로 146 석정홀딩스,(혜화동),1,A02,A0208,A02080300,721705,15,20090416092223,20211231,20210101,,,127.0020489267,37.5843109371,6,20210810175928,89217,23,02-3143-5959,판타스틱(Fanta-Stick)
372,경기도 파주시 탑삭골길 260,,31,A02,A0207,A02070200,2569685,15,20181126134312,20211231,20210101,http://tong.visitkorea.or.kr/cms/resource/53/2639353_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2639353_image2_1.jpg,126.7949386312,37.7326399636,6,20210106161558,370,27,031-957-6861,퍼스트가든 빛축제 - 별빛이 흐르는 정원 2021
373,경기도 포천시 영북면 우물목길 171-18,,31,A02,A0207,A02070200,2718025,15,20210525104552,20210912,20210424,http://tong.visitkorea.or.kr/cms/resource/24/2718024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2718024_image2_1.jpg,127.3062049175,38.0500344386,6,20210601141728,0,29,031-5332-1779,평강랜드 수국축제
374,경기도 포천시 영북면 우물목길 171-18,,31,A02,A0207,A02070200,2718078,15,20210525144358,20211121,20210918,http://tong.visitkorea.or.kr/cms/resource/75/2718075_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2718075_image2_1.jpg,127.3062049175,38.0500344386,6,20210601171733,0,29,031-532-1779,평강랜드 핑크뮬리 축제
375,강원 평창군 대관령면 횡계리 707,,32,A02,A0207,A02070200,2562277,15,20181005141233,20210622,20210617,http://tong.visitkorea.or.kr/cms/resource/34/2718834_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2718834_image2_1.jpg,128.7071418322,37.6712604185,6,20210528112201,977,15,033-244-5500,평창국제평화영화제
376,강원도 평창군 대관령면 솔봉로 325,,32,A02,A0207,A02070200,590921,15,20080721100230,20210807,20210728,http://tong.visitkorea.or.kr/cms/resource/49/2609549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2609549_image2_1.jpg,128.6915128866,37.6646525475,6,20210624105206,45227,15,033-240-1363,평창대관령음악제
377,경상북도 경주시 경감로 614,(천군동),35,A02,A0208,A02081300,2502973,15,20170811111713,20211231,20210401,http://tong.visitkorea.or.kr/cms/resource/68/2502968_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2502968_image2_1.jpg,129.2892916998,35.8315650725,6,20210507131951,3616,2,054-775-0815,플라잉(FLYing)
378,부산광역시 서구 임시수도기념로,(부민동2가),6,A02,A0207,A02070200,2486085,15,20170320154829,20210821,20210820,http://tong.visitkorea.or.kr/cms/resource/56/2725256_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/56/2725256_image2_1.png,129.0196549929,35.1032530039,6,20210712144402,0,11,070-5154-9944,피란수도 부산 문화재 야행
379,경기도 하남시 신평로 125,(덕풍동),31,A02,A0207,A02070200,140905,15,20050916000000,20211106,20210925,http://tong.visitkorea.or.kr/cms/resource/91/2732391_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2732391_image2_1.jpg,127.2068036316,37.5447470040,6,20210809161746,19380,30,031-790-7926,하남 이성산성문화축제
380,경상남도 하동군 화개면 쌍계로 571-25,(화개면),36,A02,A0207,A02070200,507383,15,20080310094743,20210523,20210515,http://tong.visitkorea.or.kr/cms/resource/24/2688924_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/24/2688924_image2_1.png,127.6507963337,35.2325139254,6,20210422173606,60289,18,055-880-2052~4,하동 야생차문화축제
381,서울특별시 영등포구 여의동로 280,(여의도동),1,A02,A0207,A02070200,2497537,15,20170623131215,20211017,20211001,http://tong.visitkorea.or.kr/cms/resource/93/2726693_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2726693_image2_1.jpg,126.9368897969,37.5277830039,6,20210722135154,35308,20,070-4705-2008,하이브리드 한강나이트워크42K
382,제주특별자치도 제주시 애월읍 애월해안로 516-7,,39,A02,A0207,A02070200,2634635,15,20191111103442,20210203,20191103,http://tong.visitkorea.or.kr/cms/resource/26/2634626_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2634626_image2_1.jpg,126.3592296033,33.4773135604,6,20201103162245,0,4,064-799-7578,한-러 수교 30주년 기념 디지털 아트 동화 특별전 2020
383,부산광역시 해운대구 좌동로 162,,6,A02,A0208,A02081300,2703640,15,20210112161427,20210221,20210116,http://tong.visitkorea.or.kr/cms/resource/38/2703638_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2703638_image2_1.jpg,129.1820750100,35.1751757315,6,20210518131231,0,16,051-775-2026,한·아세안 미식만찬 2021
384,경기도 용인시 기흥구 민속촌로 90,(보라동),31,A02,A0207,A02070200,2715238,15,20210504092516,20210620,20210424,http://tong.visitkorea.or.kr/cms/resource/35/2715235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2715235_image2_1.jpg,127.1205723175,37.2594535228,6,20210506173640,0,23,031-288-0000,한국민속촌 꽃놀이
385,경기도 용인시 기흥구 민속촌로 90,,31,A02,A0207,A02070200,1697656,15,20120821175816,20210620,20210403,http://tong.visitkorea.or.kr/cms/resource/37/2713037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2713037_image2_1.jpg,127.1205445440,37.2593868634,6,20210401173723,53533,23,031-288-0000,한국민속촌 웰컴투조선
386,경기도 용인시 기흥구 민속촌로 90,,31,A02,A0208,A02081300,1987416,15,20150205132707,20210301,20210211,http://tong.visitkorea.or.kr/cms/resource/63/2535763_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/2535763_image2_1.JPG,127.1205445440,37.2593868634,6,20210224144800,17143,23,031-288-0000,한국민속촌 정월맞이행사
387,서울특별시 중구 퇴계로36길 10,(필동2가),1,A02,A0208,A02080100,140665,15,20040305000000,20211231,20210101,,,126.9945752914,37.5601774962,6,20210520170659,41065,24,02-2266-9101~3,한국의집 전통예술공연 KOREA 심청
388,제주특별자치도 서귀포시 남원읍 태위로 695,,39,A02,A0207,A02070200,527505,15,20080331163650,20210430,20210414,http://tong.visitkorea.or.kr/cms/resource/68/1627868_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1627868_image3_1.jpg,126.7207249076,33.2799383418,6,20210517155208,29729,3,"760-4181~2, 4126",한라산 청정 고사리 축제
389,제주특별자치도 제주시 한림읍 한림로 300,,39,A02,A0207,A02070200,1796668,15,20130220162036,20210228,20210206,http://tong.visitkorea.or.kr/cms/resource/25/2647025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2647025_image2_1.jpg,126.2397419496,33.3902018773,6,20210224181801,11720,4,064-796-0001,한림공원 매화축제 2021
390,제주특별자치도 제주시 한림읍 한림로 300,(한림읍),39,A02,A0207,A02070200,1821531,15,20130620092056,20210627,20210601,http://tong.visitkorea.or.kr/cms/resource/95/2010095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2010095_image2_1.jpg,126.2397419496,33.3902018773,6,20210614173146,21384,4,064-796-0001~4,한림공원 수국축제
391,제주특별자치도 제주시 한림읍 한림로 300 한림공원,,39,A02,A0207,A02070200,1688335,15,20120807180953,20210831,20210701,http://tong.visitkorea.or.kr/cms/resource/04/2613604_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2613604_image2_1.jpg,126.2397419496,33.3902018773,6,20210622142721,31317,4,064-796-0001,한림공원 연꽃축제
392,제주특별자치도 제주시 한림읍 한림로 300,(한림읍),39,A02,A0207,A02070200,1576865,15,20120323152422,20210411,20210325,http://tong.visitkorea.or.kr/cms/resource/41/2712041_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/41/2712041_image2_1.JPG,126.2381087692,33.3897241270,6,20210329163605,44221,4,064-796-0001,한림공원 튤립축제
393,서울특별시 송파구 올림픽로 424,(방이동),1,A02,A0207,A02070200,507531,15,20080310110611,20211010,20211006,,,127.1224425827,37.5194456386,6,20210702150317,61898,18,02-2147-2800,한성백제문화제 「2021 대백제전」
